tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
238,4/1/2016 00:23:03,4/1/2016 00:27:02,401,Allen St & Rivington St,40.72019576,-73.98997825,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19724,Subscriber,1971.0,1
890,4/1/2016 00:23:34,4/1/2016 00:38:24,383,Greenwich Ave & Charles St,40.735238,-74.000271,448,W 37 St & 10 Ave,40.75660359,-73.9979009,15294,Subscriber,1989.0,1
892,4/1/2016 00:24:10,4/1/2016 00:39:02,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,508,W 46 St & 11 Ave,40.76341379,-73.99667444,18657,Subscriber,1977.0,1
897,4/1/2016 00:24:11,4/1/2016 00:39:08,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,508,W 46 St & 11 Ave,40.76341379,-73.99667444,18121,Subscriber,1980.0,2
321,4/1/2016 00:24:44,4/1/2016 00:30:06,477,W 41 St & 8 Ave,40.75640548,-73.9900262,450,W 49 St & 8 Ave,40.76227205,-73.98788205,21354,Subscriber,1974.0,1
1295,4/1/2016 00:25:26,4/1/2016 00:47:02,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,17905,Subscriber,1983.0,1
1422,4/1/2016 00:25:28,4/1/2016 00:49:11,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,509,9 Ave & W 22 St,40.7454973,-74.00197139,19522,Subscriber,1972.0,1
723,4/1/2016 00:25:39,4/1/2016 00:37:42,532,S 5 Pl & S 4 St,40.710451,-73.960876,150,E 2 St & Avenue C,40.7208736,-73.98085795,20259,Customer,,0
938,4/1/2016 00:25:38,4/1/2016 00:41:16,432,E 7 St & Avenue A,40.72621788,-73.98379855,174,E 25 St & 1 Ave,40.7381765,-73.97738662,19008,Customer,,0
302,4/1/2016 00:25:56,4/1/2016 00:30:59,402,Broadway & E 22 St,40.7403432,-73.98955109,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,21325,Subscriber,1978.0,1
682,4/1/2016 00:26:19,4/1/2016 00:37:42,3115,India St & Manhattan Ave,40.73232194,-73.9550858,3108,Nassau Ave & Russell St,40.72557,-73.94434,18150,Subscriber,1981.0,1
843,4/1/2016 00:26:24,4/1/2016 00:40:27,225,W 14 St & The High Line,40.74195138,-74.00803013,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18265,Subscriber,1990.0,1
898,4/1/2016 00:26:23,4/1/2016 00:41:22,432,E 7 St & Avenue A,40.72621788,-73.98379855,174,E 25 St & 1 Ave,40.7381765,-73.97738662,21222,Customer,,0
464,4/1/2016 00:26:27,4/1/2016 00:34:12,3117,Franklin St & Dupont St,40.73564,-73.95866,3117,Franklin St & Dupont St,40.73564,-73.95866,17290,Subscriber,1986.0,1
1145,4/1/2016 00:26:30,4/1/2016 00:45:36,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,531,Forsyth St & Broome St,40.71893904,-73.99266288,16007,Customer,,0
1073,4/1/2016 00:26:32,4/1/2016 00:44:25,523,W 38 St & 8 Ave,40.75466591,-73.99138152,303,Mercer St & Spring St,40.72362738,-73.99949601,19841,Subscriber,1962.0,1
893,4/1/2016 00:26:40,4/1/2016 00:41:34,388,W 26 St & 10 Ave,40.749717753,-74.002950346,382,University Pl & E 14 St,40.73492695,-73.99200509,19036,Subscriber,1959.0,1
897,4/1/2016 00:26:49,4/1/2016 00:41:46,382,University Pl & E 14 St,40.73492695,-73.99200509,341,Stanton St & Mangin St,40.71782143,-73.97628939,21125,Subscriber,1986.0,2
577,4/1/2016 00:26:48,4/1/2016 00:36:26,527,E 33 St & 2 Ave,40.744023,-73.976056,432,E 7 St & Avenue A,40.72621788,-73.98379855,16802,Subscriber,1984.0,1
478,4/1/2016 00:26:59,4/1/2016 00:34:58,435,W 21 St & 6 Ave,40.74173969,-73.99415556,483,E 12 St & 3 Ave,40.73223272,-73.98889957,14700,Subscriber,1972.0,2
253,4/1/2016 00:27:08,4/1/2016 00:31:21,352,W 56 St & 6 Ave,40.76340613,-73.97722479,468,Broadway & W 55 St,40.7652654,-73.98192338,21283,Subscriber,1977.0,1
648,4/1/2016 00:27:08,4/1/2016 00:37:57,3116,Huron St & Franklin St,40.73266,-73.95826,3106,Driggs Ave & N Henry St,40.72325,-73.94308,20162,Subscriber,1983.0,1
339,4/1/2016 00:27:17,4/1/2016 00:32:56,3078,Broadway & Roebling St,40.70925562,-73.95982218,3081,Graham Ave & Grand St,40.711863,-73.944024,18269,Subscriber,1989.0,1
827,4/1/2016 00:27:29,4/1/2016 00:41:16,432,E 7 St & Avenue A,40.72621788,-73.98379855,174,E 25 St & 1 Ave,40.7381765,-73.97738662,17807,Customer,,0
514,4/1/2016 00:27:33,4/1/2016 00:36:07,432,E 7 St & Avenue A,40.72621788,-73.98379855,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17394,Subscriber,1990.0,1
130,4/1/2016 00:27:48,4/1/2016 00:29:58,486,Broadway & W 29 St,40.7462009,-73.98855723,474,5 Ave & E 29 St,40.7451677,-73.98683077,14563,Subscriber,1973.0,1
595,4/1/2016 00:28:07,4/1/2016 00:38:03,519,Pershing Square North,40.751873,-73.977706,475,E 16 St & Irving Pl,40.73524276,-73.98758561,17010,Subscriber,1985.0,1
2719,4/1/2016 00:28:13,4/1/2016 01:13:33,440,E 45 St & 3 Ave,40.75255434,-73.97282625,3222,Hanson Pl & St Felix St,40.685159599891776,-73.97711366415024,17102,Subscriber,1975.0,1
738,4/1/2016 00:28:33,4/1/2016 00:40:51,332,Cherry St,40.71219906,-73.97948148,445,E 10 St & Avenue A,40.72740794,-73.98142006,16951,Subscriber,1983.0,1
705,4/1/2016 00:28:44,4/1/2016 00:40:29,348,W Broadway & Spring St,40.72490985,-74.00154702,503,E 20 St & Park Ave,40.73827428,-73.98751968,16029,Subscriber,1991.0,2
1398,4/1/2016 00:29:00,4/1/2016 00:52:18,127,Barrow St & Hudson St,40.73172428,-74.00674436,276,Duane St & Greenwich St,40.71748752,-74.0104554,15369,Subscriber,1990.0,1
633,4/1/2016 00:29:06,4/1/2016 00:39:39,285,Broadway & E 14 St,40.73454567,-73.99074142,536,1 Ave & E 30 St,40.74144387,-73.97536082,15685,Subscriber,1991.0,1
166,4/1/2016 00:29:15,4/1/2016 00:32:02,433,E 13 St & Avenue A,40.72955361,-73.98057249,317,E 6 St & Avenue B,40.72453734,-73.98185424,16870,Subscriber,1992.0,1
421,4/1/2016 00:29:58,4/1/2016 00:36:59,402,Broadway & E 22 St,40.7403432,-73.98955109,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,21444,Subscriber,1991.0,1
619,4/1/2016 00:30:15,4/1/2016 00:40:34,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,19891,Subscriber,1989.0,2
365,4/1/2016 00:30:24,4/1/2016 00:36:29,296,Division St & Bowery,40.71413089,-73.9970468,348,W Broadway & Spring St,40.72490985,-74.00154702,20551,Subscriber,1992.0,1
703,4/1/2016 00:30:29,4/1/2016 00:42:12,238,Bank St & Washington St,40.7361967,-74.00859207,265,Stanton St & Chrystie St,40.72229346,-73.99147535,18433,Subscriber,1965.0,1
288,4/1/2016 00:31:37,4/1/2016 00:36:26,346,Bank St & Hudson St,40.73652889,-74.00618026,470,W 20 St & 8 Ave,40.74345335,-74.00004031,14707,Customer,,0
467,4/1/2016 00:31:40,4/1/2016 00:39:28,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15991,Customer,,0
654,4/1/2016 00:31:58,4/1/2016 00:42:53,483,E 12 St & 3 Ave,40.73223272,-73.98889957,308,St James Pl & Oliver St,40.71307916,-73.99851193,21713,Subscriber,1964.0,1
300,4/1/2016 00:32:09,4/1/2016 00:37:10,328,Watts St & Greenwich St,40.72405549,-74.00965965,320,Leonard St & Church St,40.717571,-74.005549,20226,Subscriber,1993.0,1
603,4/1/2016 00:32:37,4/1/2016 00:42:40,433,E 13 St & Avenue A,40.72955361,-73.98057249,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,23291,Subscriber,1975.0,1
433,4/1/2016 00:32:38,4/1/2016 00:39:52,430,York St & Jay St,40.7014851,-73.98656928,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,15758,Subscriber,1960.0,1
218,4/1/2016 00:32:40,4/1/2016 00:36:19,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,21458,Subscriber,1979.0,1
419,4/1/2016 00:32:46,4/1/2016 00:39:46,312,Allen St & Stanton St,40.722055,-73.989111,350,Clinton St & Grand St,40.71559509,-73.9870295,21452,Subscriber,1973.0,1
998,4/1/2016 00:32:50,4/1/2016 00:49:29,3134,3 Ave & E 62 St,40.76312584,-73.96526895,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,17851,Subscriber,1986.0,1
489,4/1/2016 00:32:58,4/1/2016 00:41:07,494,W 26 St & 8 Ave,40.74734825,-73.99723551,450,W 49 St & 8 Ave,40.76227205,-73.98788205,17881,Subscriber,1978.0,1
1212,4/1/2016 00:33:29,4/1/2016 00:53:41,358,Christopher St & Greenwich St,40.73291553,-74.00711384,317,E 6 St & Avenue B,40.72453734,-73.98185424,19345,Subscriber,1963.0,1
11939,4/1/2016 00:33:31,4/1/2016 03:52:31,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3109,Banker St & Meserole Ave,40.72606,-73.95621,15784,Subscriber,1991.0,1
2129,4/1/2016 00:34:17,4/1/2016 01:09:46,478,11 Ave & W 41 St,40.76030096,-73.99884222,282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,17465,Subscriber,1988.0,1
1121,4/1/2016 00:34:23,4/1/2016 00:53:04,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,3161,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,17116,Subscriber,1980.0,1
254,4/1/2016 00:34:47,4/1/2016 00:39:01,3096,Union Ave & N 12 St,40.71924,-73.95242,471,Grand St & Havemeyer St,40.71286844,-73.95698119,15807,Subscriber,1987.0,1
2192,4/1/2016 00:34:53,4/1/2016 01:11:26,307,Canal St & Rutgers St,40.71427487,-73.98990025,266,Avenue D & E 8 St,40.72368361,-73.97574813,14633,Subscriber,1997.0,1
355,4/1/2016 00:35:18,4/1/2016 00:41:14,504,1 Ave & E 15 St,40.73221853,-73.98165557,345,W 13 St & 6 Ave,40.73649403,-73.99704374,21175,Subscriber,1986.0,1
373,4/1/2016 00:35:18,4/1/2016 00:41:31,439,E 4 St & 2 Ave,40.7262807,-73.98978041,301,E 2 St & Avenue B,40.72217444,-73.98368779,16489,Subscriber,1980.0,1
368,4/1/2016 00:35:20,4/1/2016 00:41:29,439,E 4 St & 2 Ave,40.7262807,-73.98978041,301,E 2 St & Avenue B,40.72217444,-73.98368779,15846,Subscriber,1990.0,2
857,4/1/2016 00:35:21,4/1/2016 00:49:39,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,471,Grand St & Havemeyer St,40.71286844,-73.95698119,18719,Subscriber,1979.0,1
719,4/1/2016 00:35:34,4/1/2016 00:47:33,402,Broadway & E 22 St,40.7403432,-73.98955109,411,E 6 St & Avenue D,40.72228087,-73.97668709,21679,Subscriber,1991.0,1
1743,4/1/2016 00:35:36,4/1/2016 01:04:39,477,W 41 St & 8 Ave,40.75640548,-73.9900262,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,20324,Subscriber,1992.0,2
859,4/1/2016 00:35:49,4/1/2016 00:50:09,167,E 39 St & 3 Ave,40.7489006,-73.97604882,483,E 12 St & 3 Ave,40.73223272,-73.98889957,15773,Customer,,0
1510,4/1/2016 00:35:54,4/1/2016 01:01:04,426,West St & Chambers St,40.71754834,-74.01322069,529,W 42 St & 8 Ave,40.7575699,-73.99098507,20833,Subscriber,1986.0,1
783,4/1/2016 00:35:59,4/1/2016 00:49:02,483,E 12 St & 3 Ave,40.73223272,-73.98889957,361,Allen St & Hester St,40.71605866,-73.99190759,14700,Subscriber,1985.0,1
699,4/1/2016 00:36:23,4/1/2016 00:48:03,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,317,E 6 St & Avenue B,40.72453734,-73.98185424,15128,Customer,,0
295,4/1/2016 00:36:25,4/1/2016 00:41:20,529,W 42 St & 8 Ave,40.7575699,-73.99098507,478,11 Ave & W 41 St,40.76030096,-73.99884222,20233,Subscriber,1984.0,1
690,4/1/2016 00:36:29,4/1/2016 00:48:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,317,E 6 St & Avenue B,40.72453734,-73.98185424,15499,Subscriber,1992.0,1
402,4/1/2016 00:36:30,4/1/2016 00:43:13,483,E 12 St & 3 Ave,40.73223272,-73.98889957,301,E 2 St & Avenue B,40.72217444,-73.98368779,15302,Subscriber,1992.0,2
774,4/1/2016 00:36:43,4/1/2016 00:49:37,167,E 39 St & 3 Ave,40.7489006,-73.97604882,402,Broadway & E 22 St,40.7403432,-73.98955109,14624,Subscriber,1990.0,1
640,4/1/2016 00:37:02,4/1/2016 00:47:42,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,14772,Subscriber,1983.0,2
379,4/1/2016 00:37:45,4/1/2016 00:44:05,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3151,E 81 St & York Ave,40.7728384,-73.94989233,17036,Subscriber,1982.0,2
557,4/1/2016 00:37:59,4/1/2016 00:47:16,529,W 42 St & 8 Ave,40.7575699,-73.99098507,519,Pershing Square North,40.751873,-73.977706,17768,Subscriber,1954.0,1
1081,4/1/2016 00:38:02,4/1/2016 00:56:03,2004,6 Ave & Broome St,40.724399,-74.004704,536,1 Ave & E 30 St,40.74144387,-73.97536082,18327,Subscriber,1992.0,1
764,4/1/2016 00:38:04,4/1/2016 00:50:48,3079,Leonard St & Grand St,40.71103537,-73.94714303,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,15202,Subscriber,1985.0,1
202,4/1/2016 00:38:05,4/1/2016 00:41:27,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3068,Humboldt St & Varet St,40.7031724,-73.940636,15574,Subscriber,1976.0,1
559,4/1/2016 00:38:16,4/1/2016 00:47:35,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3151,E 81 St & York Ave,40.7728384,-73.94989233,18489,Subscriber,1967.0,1
1207,4/1/2016 00:38:44,4/1/2016 00:58:52,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,15152,Subscriber,1990.0,1
1047,4/1/2016 00:38:47,4/1/2016 00:56:14,72,W 52 St & 11 Ave,40.76727216,-73.99392888,505,6 Ave & W 33 St,40.74901271,-73.98848395,18818,Subscriber,1982.0,2
162,4/1/2016 00:38:48,4/1/2016 00:41:31,400,Pitt St & Stanton St,40.71926081,-73.98178024,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,18322,Subscriber,1973.0,2
494,4/1/2016 00:39:21,4/1/2016 00:47:36,253,W 13 St & 5 Ave,40.73543934,-73.99453948,358,Christopher St & Greenwich St,40.73291553,-74.00711384,21370,Subscriber,1970.0,1
172,4/1/2016 00:39:34,4/1/2016 00:42:26,477,W 41 St & 8 Ave,40.75640548,-73.9900262,479,9 Ave & W 45 St,40.76019252,-73.9912551,21051,Subscriber,1986.0,1
434,4/1/2016 00:39:35,4/1/2016 00:46:49,529,W 42 St & 8 Ave,40.7575699,-73.99098507,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17100,Subscriber,1970.0,1
263,4/1/2016 00:40:00,4/1/2016 00:44:23,357,E 11 St & Broadway,40.73261787,-73.99158043,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19324,Subscriber,1997.0,1
471,4/1/2016 00:40:22,4/1/2016 00:48:13,446,W 24 St & 7 Ave,40.74487634,-73.99529885,503,E 20 St & Park Ave,40.73827428,-73.98751968,21018,Subscriber,1970.0,1
670,4/1/2016 00:40:33,4/1/2016 00:51:43,368,Carmine St & 6 Ave,40.73038599,-74.00214988,301,E 2 St & Avenue B,40.72217444,-73.98368779,16674,Subscriber,1966.0,1
227,4/1/2016 00:40:58,4/1/2016 00:44:45,265,Stanton St & Chrystie St,40.72229346,-73.99147535,265,Stanton St & Chrystie St,40.72229346,-73.99147535,16404,Subscriber,1986.0,1
839,4/1/2016 00:41:07,4/1/2016 00:55:06,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,301,E 2 St & Avenue B,40.72217444,-73.98368779,14895,Subscriber,1991.0,1
2281,4/1/2016 00:41:14,4/1/2016 01:19:15,470,W 20 St & 8 Ave,40.74345335,-74.00004031,453,W 22 St & 8 Ave,40.74475148,-73.99915362,20887,Subscriber,1964.0,1
634,4/1/2016 00:41:28,4/1/2016 00:52:02,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,21635,Subscriber,1964.0,1
1519,4/1/2016 00:41:58,4/1/2016 01:07:17,490,8 Ave & W 33 St,40.751551,-73.993934,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,20009,Subscriber,1974.0,1
1807,4/1/2016 00:42:28,4/1/2016 01:12:35,532,S 5 Pl & S 4 St,40.710451,-73.960876,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,23682,Subscriber,1980.0,1
1797,4/1/2016 00:42:37,4/1/2016 01:12:35,532,S 5 Pl & S 4 St,40.710451,-73.960876,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,23320,Subscriber,1979.0,2
1287,4/1/2016 00:42:49,4/1/2016 01:04:17,527,E 33 St & 2 Ave,40.744023,-73.976056,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20199,Subscriber,1992.0,1
296,4/1/2016 00:43:08,4/1/2016 00:48:05,127,Barrow St & Hudson St,40.73172428,-74.00674436,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,16964,Subscriber,1979.0,1
1324,4/1/2016 00:43:09,4/1/2016 01:05:14,337,Old Slip & Front St,40.7037992,-74.00838676,467,Dean St & 4 Ave,40.68312489,-73.97895137,21394,Subscriber,1963.0,1
316,4/1/2016 00:43:17,4/1/2016 00:48:33,304,Broadway & Battery Pl,40.70463334,-74.01361706,3002,South End Ave & Liberty St,40.711512,-74.015756,15087,Subscriber,1986.0,1
245,4/1/2016 00:43:24,4/1/2016 00:47:30,345,W 13 St & 6 Ave,40.73649403,-73.99704374,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,14743,Customer,,0
207,4/1/2016 00:43:31,4/1/2016 00:46:59,237,E 11 St & 2 Ave,40.73047309,-73.98672378,428,E 3 St & 1 Ave,40.72467721,-73.98783413,20624,Subscriber,1995.0,1
25468,4/1/2016 00:44:16,4/1/2016 07:48:44,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,486,Broadway & W 29 St,40.7462009,-73.98855723,18265,Subscriber,1966.0,1
167,4/1/2016 00:44:21,4/1/2016 00:47:08,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,476,E 31 St & 3 Ave,40.74394314,-73.97966069,16257,Subscriber,1989.0,2
737,4/1/2016 00:44:36,4/1/2016 00:56:53,503,E 20 St & Park Ave,40.73827428,-73.98751968,127,Barrow St & Hudson St,40.73172428,-74.00674436,16029,Subscriber,1996.0,2
428,4/1/2016 00:44:37,4/1/2016 00:51:45,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3071,Boerum St & Broadway,40.70538077,-73.94976519,17601,Subscriber,1986.0,1
405,4/1/2016 00:44:46,4/1/2016 00:51:32,483,E 12 St & 3 Ave,40.73223272,-73.98889957,127,Barrow St & Hudson St,40.73172428,-74.00674436,15456,Subscriber,1994.0,1
1034,4/1/2016 00:45:02,4/1/2016 01:02:17,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,160,E 37 St & Lexington Ave,40.748238,-73.978311,18382,Subscriber,1990.0,1
748,4/1/2016 00:46:14,4/1/2016 00:58:43,346,Bank St & Hudson St,40.73652889,-74.00618026,527,E 33 St & 2 Ave,40.744023,-73.976056,24219,Subscriber,1992.0,1
699,4/1/2016 00:46:18,4/1/2016 00:57:57,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,391,Clark St & Henry St,40.69760127,-73.99344559,16947,Subscriber,1969.0,1
189,4/1/2016 00:46:22,4/1/2016 00:49:32,3096,Union Ave & N 12 St,40.71924,-73.95242,3085,Roebling St & N 4 St,40.71469,-73.95739,19991,Subscriber,1981.0,1
468,4/1/2016 00:46:29,4/1/2016 00:54:17,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3238,E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,18566,Subscriber,1985.0,1
227,4/1/2016 00:46:41,4/1/2016 00:50:28,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3097,N Henry St & Richardson St,40.71921585,-73.9424469,15493,Subscriber,1973.0,1
439,4/1/2016 00:46:43,4/1/2016 00:54:03,505,6 Ave & W 33 St,40.74901271,-73.98848395,463,9 Ave & W 16 St,40.74206539,-74.00443172,21073,Subscriber,1970.0,1
1088,4/1/2016 00:47:10,4/1/2016 01:05:19,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,450,W 49 St & 8 Ave,40.76227205,-73.98788205,15169,Customer,,0
1099,4/1/2016 00:47:09,4/1/2016 01:05:29,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,450,W 49 St & 8 Ave,40.76227205,-73.98788205,19515,Customer,,0
289,4/1/2016 00:47:09,4/1/2016 00:51:58,296,Division St & Bowery,40.71413089,-73.9970468,291,Madison St & Montgomery St,40.713126,-73.984844,15671,Subscriber,1966.0,2
1701,4/1/2016 00:47:33,4/1/2016 01:15:54,412,Forsyth St & Canal St,40.7158155,-73.99422366,412,Forsyth St & Canal St,40.7158155,-73.99422366,15508,Subscriber,1978.0,1
571,4/1/2016 00:47:35,4/1/2016 00:57:07,475,E 16 St & Irving Pl,40.73524276,-73.98758561,379,W 31 St & 7 Ave,40.749156,-73.9916,17010,Subscriber,1985.0,1
297,4/1/2016 00:47:42,4/1/2016 00:52:40,3125,45 Rd & 11 St,40.74708586,-73.94977234,3124,46 Ave & 5 St,40.74731,-73.95451,21243,Subscriber,1974.0,1
1680,4/1/2016 00:47:55,4/1/2016 01:15:56,412,Forsyth St & Canal St,40.7158155,-73.99422366,412,Forsyth St & Canal St,40.7158155,-73.99422366,19278,Subscriber,1984.0,1
1547,4/1/2016 00:48:03,4/1/2016 01:13:50,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,296,Division St & Bowery,40.71413089,-73.9970468,19992,Subscriber,1987.0,2
459,4/1/2016 00:48:08,4/1/2016 00:55:48,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3106,Driggs Ave & N Henry St,40.72325,-73.94308,19437,Subscriber,1982.0,1
307,4/1/2016 00:48:10,4/1/2016 00:53:17,531,Forsyth St & Broome St,40.71893904,-73.99266288,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,18507,Subscriber,1991.0,1
904,4/1/2016 00:48:14,4/1/2016 01:03:18,473,Rivington St & Chrystie St,40.72110063,-73.9919254,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,15797,Subscriber,1975.0,2
281,4/1/2016 00:49:00,4/1/2016 00:53:41,251,Mott St & Prince St,40.72317958,-73.99480012,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,21439,Subscriber,1997.0,1
1367,4/1/2016 00:49:37,4/1/2016 01:12:24,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,16548,Subscriber,1983.0,1
583,4/1/2016 00:49:38,4/1/2016 00:59:22,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,489,10 Ave & W 28 St,40.75066386,-74.00176802,20053,Customer,,0
1576,4/1/2016 00:49:50,4/1/2016 01:16:06,393,E 5 St & Avenue C,40.72299208,-73.97995466,489,10 Ave & W 28 St,40.75066386,-74.00176802,14863,Subscriber,1995.0,2
707,4/1/2016 00:49:58,4/1/2016 01:01:46,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,17334,Subscriber,1988.0,1
623,4/1/2016 00:50:10,4/1/2016 01:00:33,479,9 Ave & W 45 St,40.76019252,-73.9912551,449,W 52 St & 9 Ave,40.76461837,-73.98789473,16967,Subscriber,1983.0,1
543,4/1/2016 00:50:12,4/1/2016 00:59:16,368,Carmine St & 6 Ave,40.73038599,-74.00214988,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,21757,Subscriber,1972.0,1
1491,4/1/2016 00:50:16,4/1/2016 01:15:08,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3177,W 84 St & Broadway,40.7867947,-73.977112,15580,Subscriber,1994.0,1
815,4/1/2016 00:50:18,4/1/2016 01:03:54,160,E 37 St & Lexington Ave,40.748238,-73.978311,229,Great Jones St,40.72743423,-73.99379025,15600,Subscriber,1977.0,1
1966,4/1/2016 00:50:20,4/1/2016 01:23:07,312,Allen St & Stanton St,40.722055,-73.989111,143,Clinton St & Joralemon St,40.69239502,-73.99337909,20787,Subscriber,1986.0,1
1433,4/1/2016 00:50:45,4/1/2016 01:14:38,312,Allen St & Stanton St,40.722055,-73.989111,3002,South End Ave & Liberty St,40.711512,-74.015756,16173,Subscriber,1990.0,1
167,4/1/2016 00:51:09,4/1/2016 00:53:57,462,W 22 St & 10 Ave,40.74691959,-74.00451887,458,11 Ave & W 27 St,40.751396,-74.005226,23152,Subscriber,1985.0,1
103,4/1/2016 00:51:17,4/1/2016 00:53:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,237,E 11 St & 2 Ave,40.73047309,-73.98672378,15773,Subscriber,1980.0,1
1500,4/1/2016 00:51:37,4/1/2016 01:16:37,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,18273,Subscriber,1960.0,1
501,4/1/2016 00:53:15,4/1/2016 01:01:36,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,349,Rivington St & Ridge St,40.71850211,-73.98329859,19690,Subscriber,1965.0,1
155,4/1/2016 00:53:31,4/1/2016 00:56:06,3056,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,16730,Subscriber,1985.0,1
